date,published_at,patch_title,champion,patch_url,patch_summary,base_stats_changes,passive_changes,q_changes,w_changes,e_changes,r_changes,other_changes,champion_update
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Heimerdinger,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - H-28G Evolution Turret],,[E - CH-2 Electron Storm Grenade],[R - H28Q Apex Turret],Q and R turret AP ratio increased. E stun duration increased.,"Q and R turret AP ratio increased. E stun duration increased.
Q - H-28G Evolution Turret
E - CH-2 Electron Storm Grenade
R - H28Q Apex Turret"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Karma,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Inner Flame],,,,Q1 AP ratio decreased.,"Q1 AP ratio decreased.
Q - Inner Flame"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Mordekaiser,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,[W - Indestructible],,[R - Realm of Death],W shield from damage dealt increased. Spectators can now see champions in the Death Realm as spirits.,"W shield from damage dealt increased. Spectators can now see champions in the Death Realm as spirits.
W - Indestructible
R - Realm of Death"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Orianna,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,[R - Command: Shockwave],R damage increased.,"R damage increased.
R - Command: Shockwave"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Ornn,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,,"Free Masterwork upgrades happen earlier.
Passive - Living Forge","Free Masterwork upgrades happen earlier.
Passive - Living Forge"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Pantheon,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",[Base Stats],,,[W - Shield Vault],,,Base magic resist decreased. W empowered damage now scales.,"Base magic resist decreased. W empowered damage now scales.
Base Stats
W - Shield Vault"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Rek'Sai,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",[Base Stats],,[Q - Queen's Wrath],,,,Base armor increased. Unburrowed Q now works on turrets.,"Base armor increased. Unburrowed Q now works on turrets.
Base Stats
Q - Queen's Wrath"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Riven,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Broken Wings],,[E - Valor],,Q cooldown increased. E cooldown decreased.,"Q cooldown increased. E cooldown decreased.
Q - Broken Wings
E - Valor"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Sejuani,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,,"Passive damage ratio flattened.
Passive - Fury of the North","Passive damage ratio flattened.
Passive - Fury of the North"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Sion,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,[W - Soul Furnace],,,W base shield increased.,"W base shield increased.
W - Soul Furnace"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Sylas,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}","[Base Stats]
Passive - Petricite Burst",,,,,,Base armor and armor growth decreased. Passive damage ratio adjusted.,"Base armor and armor growth decreased. Passive damage ratio adjusted.
Base Stats
Passive - Petricite Burst"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Tahm Kench,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,[E - Thick Skin],,E’s Grey Health heal now scales.,"E’s Grey Health heal now scales.
E - Thick Skin"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Twisted Fate,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,[E - Stacked Deck],,E attack speed increased; base damage increased.,"E attack speed increased; base damage increased.
E - Stacked Deck"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Vayne,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,[R - Final Hour],R base AD increased.,"R base AD increased.
R - Final Hour"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Veigar,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,[E - Event Horizon],,E cooldown decreased later.,"E cooldown decreased later.
E - Event Horizon"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Xin Zhao,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Three Talon Strike],,,,"Passive base heal increased. Q base damage increased later.
Passive - Determination","Passive base heal increased. Q base damage increased later.
Passive - Determination
Q - Three Talon Strike"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Yuumi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,[Q - Prowling Projectile],,,,"Q slow strength now flattened, duration decreased, no longer decays over time.","Q slow strength now flattened, duration decreased, no longer decays over time.
Q - Prowling Projectile"
2019-09-23,2019-09-23 21:18:45+00:00,Patch 9.19 notes,Zac,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-19-notes/,"{'type': 'html', 'body': 'WORLDS PATCH!'}",,,,,,"[R - Let's Bounce!]
Back to top",Bloblets restore more health.,"Bloblets restore more health.
R - Let's Bounce!
Back to top"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Aatrox,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,[Q - The Darkin Blade],,,,"Passive now heals for less against minions. Q damage to minions reduced and flattened.
Passive - Deathbringer Stance","Passive now heals for less against minions. Q damage to minions reduced and flattened.
Passive - Deathbringer Stance
Q - The Darkin Blade"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Akali,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,,[R - Perfect Execution],R cooldown increased early. R1 stun removed. R2 base maximum damage decreased early.,"R cooldown increased early. R1 stun removed. R2 base maximum damage decreased early.
R - Perfect Execution"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Annie,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,[E - Molten Shield],,E now grants decaying movement speed; damage reduction decreased; cooldown increased.,"E now grants decaying movement speed; damage reduction decreased; cooldown increased.
E - Molten Shield"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Aurelion Sol,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,,,Base health increased.,"Base health increased.
Base Stats"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Caitlyn,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,,,Base attack damage increased.,"Base attack damage increased.
Base Stats"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Ekko,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,[W - Parallel Convergence],,,W cost decreased; stun duration increased.,"W cost decreased; stun duration increased.
W - Parallel Convergence"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Evelynn,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,,[R - Last Caress],R empowered damage amplifier and max empowered damage increased.,"R empowered damage amplifier and max empowered damage increased.
R - Last Caress"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Jhin,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,,,Base attack damage increased.,"Base attack damage increased.
Base Stats"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Kai'Sa,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,[E - Supercharge],,E bonus attack speed decreased later.,"E bonus attack speed decreased later.
E - Supercharge"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Kayle,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,[E - Starfire Spellblade],,E base passive damage increased.,"E base passive damage increased.
E - Starfire Spellblade"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Lee Sin,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,,[R - Dragon's Rage],Base health and attack damage increased. R damage increased.,"Base health and attack damage increased. R damage increased.
Base Stats
R - Dragon's Rage"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Miss Fortune,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,[E - Make It Rain],,E slow increased early.,"E slow increased early.
E - Make It Rain"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Nunu & Willump,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,[E - Snowball Barrage],,Base stats decreased. E slow now scales.,"Base stats decreased. E slow now scales.
Base Stats
E - Snowball Barrage"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Teemo,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,[Q - Blinding Dart],[W - Move Quick],,[R - Noxious Trap],Q and W quality-of-life changes. R mushroom adjustments with more charges and infinite bounce.,"Q and W quality-of-life changes. R mushroom adjustments with more charges and infinite bounce.
Q - Blinding Dart
W - Move Quick
R - Noxious Trap"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Warwick,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,[W - Blood Hunt],,,W now properly grants bonus attack speed against Blood Hunted enemies.,"W now properly grants bonus attack speed against Blood Hunted enemies.
W - Blood Hunt"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Xayah,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",[Base Stats],,,,,[R - Featherstorm],Base armor decreased. R cooldown increased.,"Base armor decreased. R cooldown increased.
Base Stats
R - Featherstorm"
2019-09-05,2019-09-05 01:45:14+00:00,Patch 9.18 Notes,Zoe,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-18-notes/,"{'type': 'html', 'body': 'Akali and Aatrox get hit with the nerf hammer.'}",,,,,,,"Passive damage increased.
Passive - More Sparkles!
Back to top","Passive damage increased.
Passive - More Sparkles!
Back to top"
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Aatrox,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}",[Base Stats],,,,[E - Umbral Dash],,Health regen increased. Aatrox no longer heals off damage to non-champions. E no longer stores charges but cools down faster than it previously charged.,"Health regen increased. Aatrox no longer heals off damage to non-champions. E no longer stores charges but cools down faster than it previously charged.
Base Stats
E - Umbral Dash"
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Akali,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}",[Base Stats],,[Q - Five Point Strike],[W - Twilight Shroud],,,Health regen increased. Q no longer heals. Turrets reveal Akali through Shroud. W cooldown increased late.,"Health regen increased. Q no longer heals. Turrets reveal Akali through Shroud. W cooldown increased late.
Base Stats
Q - Five Point Strike
W - Twilight Shroud"
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Camille,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}",,,,,[E - Hookshot],,E no longer stuns minions or monsters.,"E no longer stuns minions or monsters.
E - Hookshot"
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Cassiopeia,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}",,,[Q - Noxious Blast],[W - Miasma],,,"Q base damage decreased late; ratio increased. W damage reduced late, cost increased late.","Q base damage decreased late; ratio increased. W damage reduced late, cost increased late.
Q - Noxious Blast
W - Miasma"
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Champion First Encounter VO,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}",,,,,,,Back to top,Back to top
2019-02-05,2019-02-05 19:00:00+00:00,Patch 9.3 notes,Irelia,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-3-notes/,"{'type': 'html', 'body': 'Marksman items and continued mechanics work on Aatrox, Akali, and Irelia this patch!'}","[Base Stats]
Passive - Ionian Fervor",,[Q - Bladesurge],[W - Defiant Dance],[E - Flawless Duet],,Health growth and armor increased. Passive stack cap increased; stacks grant attack speed instead of damage; max stack bonus grants damage instead of attack speed. Q bonus minion damage increased. W reduces more physical damage but no longer reduces magic damage.,"Health growth and armor increased. Passive stack cap increased; stacks grant attack speed instead of damage; max stack bonus grants damage instead of attack speed. Q bonus minion damage increased. W reduces more physical damage but no longer reduces magic damage.
Base Stats
Passive - Ionian Fervor
Q - Bladesurge
W - Defiant Dance
E - Flawless Duet"
2019-01-23,2019-01-23 19:00:00+00:00,Patch 9.2 notes,Aatrox,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-2-notes/,"{'type': 'html', 'body': 'Season 2019 begins this patch—read up on all the 9.2 changes and get your ranked climb started right!'}",,,[Q - The Darkin Blade],,[E - Umbral Dash],,Q damage ratio decreased. E recharge time increased.,"Q damage ratio decreased. E recharge time increased.
Q - The Darkin Blade
E - Umbral Dash"
2019-01-23,2019-01-23 19:00:00+00:00,Patch 9.2 notes,Aurelion Sol,https://www.leagueoflegends.com/en-us/news/game-updates/patch-9-2-notes/,"{'type': 'html', 'body': 'Season 2019 begins this patch—read up on all the 9.2 changes and get your ranked climb started right!'}",,,[Q - Starsurge],,,,"Q recast time reduced; stun duration shorter if recast quickly, longer for big stars.","Q recast time reduced; stun duration shorter if recast quickly, longer for big stars.
Q - Starsurge"
